Time;latency;stimulus;coordinates
07-02-24 08:35:35;0,6603804;square
07-02-24 08:35:37;1,087059;square
07-02-24 08:35:39;0,6623406;square
07-02-24 08:35:40;0,4196014;square
07-02-24 08:35:42;0,6656299;square
07-02-24 08:35:43;0,447546;square
07-02-24 08:35:44;0,4259377;square
07-02-24 08:35:45;0,3089905;circle
